PostID,UserID,Content,Timestamp,Likes,Retweets,Hashtags,SentimentScore
165,1,Just another day...,2025-03-21 05:19:11,3,28,"#tech,#UX,#social",0.71
166,5,Needs dark mode ASAP!,2025-03-19 05:19:11,68,8,"#tech,#love,#UX",-0.45
167,2,Loving the new update!,2025-03-23 02:19:11,132,1,"#mood,#bug,#UX",0.35
168,9,This app keeps crashing. So annoying.,2025-03-19 15:19:11,136,39,"#social,#UX",-0.12
169,2,This app keeps crashing. So annoying.,2025-03-26 02:19:11,29,49,"#UX,#tech",0.52
170,2,Worst experience ever.,2025-03-22 22:19:11,6,31,"#tech,#social",0.86
171,4,Worst experience ever.,2025-03-23 13:19:11,21,22,"#social,#UX,#fail",-0.81
172,8,Just another day...,2025-03-22 11:19:11,54,26,"#mood,#fail",0.47
173,7,Needs dark mode ASAP!,2025-03-20 15:19:11,118,18,"#fail,#mood",-0.54
174,6,Worst experience ever.,2025-03-26 16:19:11,48,30,"#design,#social",-0.13
175,8,Great performance on mobile.,2025-03-25 16:19:11,68,10,#AI,0.57
176,10,Great performance on mobile.,2025-03-19 20:19:11,112,9,#AI,-0.05
177,4,Loving the new update!,2025-03-21 23:19:11,127,29,"#AI,#fail",0.22
178,6,Needs dark mode ASAP!,2025-03-21 10:19:11,80,29,#mood,-0.62
179,5,Can’t stop using it!,2025-03-21 15:19:11,114,37,"#tech,#mood,#AI",-0.96
180,1,Absolutely love the UX!,2025-03-18 05:19:11,141,11,"#mood,#cleanUI",0.89
181,4,Such a smooth interface!,2025-03-23 09:19:11,48,10,"#love,#design",-0.25
182,3,Just another day...,2025-03-19 09:19:11,71,18,#bug,0.66
183,10,I’m impressed with the speed.,2025-03-26 20:19:11,150,45,#cleanUI,-0.68
184,1,Can’t stop using it!,2025-03-24 15:19:11,93,37,"#tech,#UX",-0.91
185,4,Just another day...,2025-03-20 11:19:11,45,22,"#social,#AI",0.76
186,1,Absolutely love the UX!,2025-03-22 01:19:11,132,9,#UX,-0.5
187,1,Absolutely love the UX!,2025-03-22 02:19:11,101,34,"#design,#mood,#AI",-0.52
188,4,Absolutely love the UX!,2025-03-25 22:19:11,65,31,"#mood,#tech,#bug",-0.24
189,10,Absolutely love the UX!,2025-03-22 19:19:11,135,29,"#bug,#love",-0.09
190,1,Worst experience ever.,2025-03-25 13:19:11,147,20,#tech,0.18
191,7,This app keeps crashing. So annoying.,2025-03-20 18:19:11,131,32,#cleanUI,-0.43
192,8,Absolutely love the UX!,2025-03-19 12:19:11,11,26,"#bug,#fail,#cleanUI",-0.9
193,7,Absolutely love the UX!,2025-03-23 22:19:11,134,21,"#tech,#social,#design",-0.65
194,7,Worst experience ever.,2025-03-25 10:19:11,73,40,"#fail,#bug",-0.5
195,1,Needs dark mode ASAP!,2025-03-21 09:19:11,135,27,#UX,-0.65
196,10,Just another day...,2025-03-24 09:19:11,143,40,"#mood,#fail,#tech",-0.73
197,4,Great performance on mobile.,2025-03-18 05:19:11,16,19,#mood,-0.2
198,9,Needs dark mode ASAP!,2025-03-23 00:19:11,83,9,"#UX,#tech,#design",0.13
199,7,Can’t stop using it!,2025-03-20 22:19:11,47,19,"#tech,#cleanUI",-0.92
200,5,Loving the new update!,2025-03-24 01:19:11,46,41,"#design,#UX,#love",0.57
